row_id,Y
2933,4.2463435479982845
734,4.221595216096679
1139,4.255000486130867
9394,4.242046163014606
7393,4.255000014413625
7900,4.283429525972468
5095,4.250329427500298
8763,4.242024491870641
9632,4.248537825964888
973,4.255057320943582
4469,4.276858061227723
3569,4.255526926345952
2090,4.2338175696415545
3671,4.249059994038571
6762,4.256788533051585
1713,4.255086733154705
10032,4.2257177355360085
2767,4.238701204046519
5103,4.238015741088803
1643,4.255091590260395
8806,4.241685223868362
10789,4.2628339921279705
2047,4.2515700753872085
7975,4.255637149650638
9697,4.248908466112898
10635,4.226780204540154
3202,4.251146606992672
8313,4.263015153712355
1688,4.277476906273208
10164,4.239896067878637
3134,4.261484038574689
9100,4.255000489401834
984,4.278757130527303
6376,4.264875668417563
6820,4.223403736607723
8263,4.251700096873535
346,4.233452888762267
8855,4.273714346137214
38,4.251355020245751
1482,4.270613708749023
5460,4.227611859936075
3749,4.253554004786857
1153,4.25501610419829
9008,4.265069418179094
9066,4.2550401557117254
3767,4.2600096978878215
6132,4.229537678650301
7810,4.256043481787336
9794,4.225209119587033
2197,4.257109574219653
8753,4.254999887775618
1885,4.251413416430552
5074,4.248564345639263
10459,4.276028928625529
3926,4.251436501408589
10362,4.268724258836479
3060,4.273321849529073
6966,4.241542135245864
8173,4.25499666217372
5362,4.249641751947378
7413,4.277476906273208
2543,4.239288184732161
327,4.231368312346267
2360,4.254357809219979
4937,4.216732061333584
3582,4.252646618974604
4539,4.255526528866485
4506,4.24186491416531
8661,4.2724033989892645
2713,4.276487842564342
10303,4.271884986467004
12,4.2
8749,4.239303761123165
9171,4.255094136211137
1138,4.250262913262078
3734,4.238602741465559
8596,4.218119313852493
32,4.255000018551131
2890,4.244046483818263
48,4.258799709388166
6180,4.255071730334273
10440,4.277172923356157
4699,4.254240067950165
3575,4.255003512149397
1284,4.271830734011606
3592,4.264805376599924
3859,4.25516847864206
10112,4.256655089265393
8053,4.253697734668219
6609,4.255092058270234
8971,4.207661385504725
5582,4.255410551425647
3045,4.273368331369643
4404,4.27501265432096
7609,4.249912801779278
3973,4.273711424216255
4311,4.249871521955106
1821,4.2630947301457995
6700,4.255043018791939
7003,4.250647757304556
923,4.2549991082856735
6911,4.254997078991968
3094,4.254091572885537
8953,4.265446650258619
2910,4.241904258513618
3772,4.217074000183404
7304,4.235823046733643
10839,4.269406546383082
9690,4.2865586898486985
569,4.255873883820311
4132,4.242205382002407
1747,4.255016092663206
2662,4.275293158136229
7651,4.254951157354896
1698,4.2216801558418915
3730,4.2376843757610025
8864,4.265125782256942
4168,4.253915756004347
5465,4.2728109589323
2831,4.254827700050246
8591,4.273327349943078
3801,4.233020503579803
9403,4.285198800708338
1158,4.254605499221917
6178,4.227362758837896
3174,4.250383257085627
2248,4.255000448964988
7664,4.239530347661043
3130,4.254623718731466
8373,4.2533744276586685
7592,4.25516847864206
9831,4.232174242710696
349,4.274252211487152
5655,4.253325158340027
9002,4.254999729377497
9228,4.255707689304071
6985,4.255211171712469
7065,4.251742035232901
4075,4.24998352534406
9870,4.2718802861454
7839,4.2407177827868034
1699,4.23727033966742
2064,4.255121979499768
10767,4.248375422269114
7837,4.254749867509776
10206,4.237557369498155
9462,4.255110242546044
9207,4.253006175467061
6476,4.241230556832491
6017,4.240557641175177
1696,4.28027324070055
4662,4.245106835888419
4616,4.215879876680189
4125,4.24712398500526
6682,4.204493359813192
250,4.253901252502086
5584,4.254999626121338
6760,4.253817213369816
2004,4.263093819964954
8695,4.214743952748075
4264,4.234917942056845
9864,4.2550107330513685
3155,4.2474174375495775
597,4.232070231712417
1360,4.255000031294796
1352,4.255385092555844
5934,4.224044127299994
9026,4.241538237280081
7218,4.255000316303349
8127,4.274784916541298
10025,4.241406537182167
8424,4.277261935864854
6009,4.2383290324753915
3587,4.255386886463727
3855,4.250227892918905
2362,4.219075044693436
3496,4.253838776007366
524,4.239625105257829
3670,4.2549957651681405
1570,4.242974557032346
8271,4.2316164562814595
3891,4.255008031184569
8844,4.250812060649936
1210,4.254995847958654
358,4.254903684559298
102,4.226151690846478
428,4.254074022250424
8709,4.252615687989278
1946,4.255122867532822
1209,4.26520683185586
10737,4.254999730044795
7280,4.248981060198915
1468,4.255015875329352
3102,4.274394103736742
335,4.236574610219466
365,4.254999729715661
6252,4.20583865853386
2318,4.270287666591312
2138,4.2704126134700555
633,4.255123656850459
4663,4.238483214706211
4449,4.255019713066069
2661,4.253208051289132
790,4.255015659279252
2193,4.249960731511664
1166,4.25854628684904
2585,4.215557571155078
5102,4.251684950498527
2974,4.252385163716844
5507,4.215066258273185
3142,4.263777399419045
1677,4.254513055269224
3207,4.251196767290299
4059,4.2516532671199325
7098,4.2838435993216795
668,4.255094121661951
331,4.2551229634142
555,4.255000015698994
8222,4.267965408854778
3343,4.2516837211428005
1962,4.249568954397537
4861,4.219338064571504
2117,4.25349325844905
6935,4.277996841393286
8469,4.2550003484918335
5691,4.273743082696193
8653,4.276439706311431
10208,4.251373847441826
2649,4.255072758684699
9977,4.255295465597408
8516,4.255005218947188
6811,4.258799271522503
2215,4.263845600176608
7608,4.226129302790138
7536,4.241027010341679
2892,4.255003835835323
8018,4.273683088245234
5968,4.227013934238413
7887,4.285375431636727
4372,4.254960516085232
3078,4.226533657899533
10464,4.275444884465005
2107,4.2550611446621875
4035,4.2419681084544525
4610,4.226597175908659
473,4.257969623574846
5478,4.27573125539232
9942,4.256251766139847
9867,4.275039854117318
6217,4.241259257537493
4966,4.232070231712417
3244,4.254523413077307
3491,4.2549957590329335
233,4.254463185668731
222,4.272690047967968
405,4.241672011317805
2916,4.264246298153282
4990,4.279820345381569
1240,4.255003909995898
4613,4.223155653138101
2622,4.2575461219855155
3837,4.255000012396648
8946,4.251445216380236
7751,4.253183484705056
9272,4.2550009775444
6295,4.255000020845572
5929,4.268639203625487
10800,4.222898254209252
4828,4.244095842765419
3038,4.251564167813886
9872,4.220357777027661
8637,4.213346905367204
9253,4.238103156778833
4333,4.244337774459301
4280,4.236291095465712
7946,4.255595585422704
10723,4.2537295472164285
7803,4.226260710920803
5084,4.250308227924075
4804,4.255003183083613
6688,4.255000198670002
1944,4.279973553665126
6474,4.255089085416417
10028,4.2773628452777945
5316,4.2550004357693965
5594,4.26758758215545
5660,4.243464904322957
9753,4.2550004399558805
5586,4.270042105134351
3998,4.255003684449612
9539,4.255002158904859
8777,4.275724096201172
4887,4.255142943387015
1289,4.227759626232317
1516,4.260716659033998
5716,4.2504976117552316
6897,4.254999740772755
7333,4.257033625314709
6895,4.24807064263631
2905,4.247277036367196
4401,4.254412073494817
3966,4.255215923681781
4048,4.2538172165826555
1819,4.2106150220626875
6073,4.2687744638164755
9534,4.269953232878472
7358,4.2215813766106365
8184,4.256261639546102
393,4.244278152897707
5430,4.273623173106485
4614,4.265291649040103
9122,4.256373820803412
9566,4.2752989812162445
469,4.269231217675236
3292,4.2549294300922025
4104,4.266348757024703
5375,4.255000323279087
910,4.28596542700303
1342,4.272029907211401
4965,4.2
2551,4.255702350866285
502,4.2411447512832945
5794,4.2106150220626875
7962,4.2657715009790556
3150,4.2534775602853845
9393,4.256625492623876
8966,4.256791317353206
10322,4.275783036525394
5447,4.266902152786499
5421,4.255000069371268
7455,4.276360052164652
7758,4.255087952396711
2508,4.274005365434141
8721,4.260464645084473
4162,4.21866640045167
4555,4.255731113735187
9222,4.276398372481665
8092,4.254832136451561
657,4.2551093138485605
1073,4.226929956978122
5320,4.273986046113714
1083,4.272615106050797
8807,4.243116451799704
302,4.238323485471204
2158,4.242201892780764
8655,4.2515641670084205
1026,4.237473543977499
1395,4.255341380914993
7372,4.247028755053352
7057,4.255017160713242
156,4.273166567270102
8668,4.2653985003135
5338,4.2247703498783995
219,4.255000036786605
10395,4.255110242546044
6614,4.27777584765908
5466,4.2306202928018575
3725,4.240920873423158
2985,4.253789751023004
3351,4.270756165165711
3606,4.203349407599111
9744,4.254832136333559
2819,4.255092028115755
1491,4.236752325067346
8202,4.2551644168273866
9212,4.255168478895894
1827,4.255000020127701
2867,4.233698492925065
4038,4.2603759256094795
333,4.225565992583366
5317,4.247259914064909
2803,4.274898337981242
10020,4.275599223574052
2617,4.259320370872834
1434,4.277080781359181
5961,4.251718452998367
6730,4.2550000120394955
315,4.256750435382596
8022,4.240843304913255
8134,4.251419270077059
5275,4.255000335330277
6452,4.2731627168857065
4015,4.2447560862101215
3607,4.254178928029656
10029,4.255000090175567
8675,4.255000004522282
391,4.238570837161222
1387,4.252238756546281
2822,4.267965408854778
3446,4.24992600413617
6514,4.2550876408896725
5353,4.255011416339706
6305,4.253981046613061
1899,4.253901250607225
7601,4.239227324820435
8624,4.280325397879825
8320,4.247071074845402
488,4.237148595838388
4802,4.251111244079362
10181,4.254999777094884
10253,4.273020668352759
7243,4.255029897274651
591,4.255726769542283
8422,4.2
100,4.222446460192361
10604,4.2063877962066325
3905,4.236659486715932
4646,4.254805802953892
4706,4.254965788786675
