row_id,Y
2933,4.242413572213196
734,4.216677513633069
1139,4.253772041354627
9394,4.2416692167067875
7393,4.252223777286858
7900,4.28309056565031
5095,4.247206198223112
8763,4.245908641139762
9632,4.250019881428486
973,4.262473790722877
4469,4.2793033393467805
3569,4.258385992292218
2090,4.223943557965402
3671,4.244905705022074
6762,4.258340262731665
1713,4.26181374538725
10032,4.228690966149508
2767,4.233761446292581
5103,4.242146491031232
1643,4.251524067625762
8806,4.241997303226622
10789,4.262719678976897
2047,4.246208027697076
7975,4.258161504594055
9697,4.256610477790454
10635,4.2294095396143865
3202,4.241206194505392
8313,4.258554389286327
1688,4.2723601171235925
10164,4.232120447640023
3134,4.259839959161588
9100,4.252513483733584
984,4.279940180740932
6376,4.264600932233903
6820,4.228194593325666
8263,4.238757310192356
346,4.221257432324337
8855,4.26875219852362
38,4.250491729232424
1482,4.2639135973725795
5460,4.229297964250403
3749,4.251571659999598
1153,4.251920645992338
9008,4.2622962957574595
9066,4.259599485003633
3767,4.258204808808139
6132,4.2302966757312594
7810,4.26073194072041
9794,4.226977185779245
2197,4.262902422390776
8753,4.253337273498806
1885,4.249797648341996
5074,4.244637541417859
10459,4.270192839449279
3926,4.240657769491127
10362,4.2666618197938835
3060,4.2757659522658775
6966,4.2421327191157125
8173,4.2543667145415265
5362,4.251797564594538
7413,4.269435440588715
2543,4.239285556843238
327,4.219982939125174
2360,4.25170641032808
4937,4.213664638662539
3582,4.250468431368177
4539,4.265077664932056
4506,4.241310626286088
8661,4.2593390875377555
2713,4.274276589877995
10303,4.269404127514865
12,4.2
8749,4.237424819549855
9171,4.253160540423666
1138,4.244321537704417
3734,4.2356679020528665
8596,4.222368507079176
32,4.255690257444038
2890,4.249140261094905
48,4.264709047952894
6180,4.2630535276061226
10440,4.280534322524092
4699,4.252121153126871
3575,4.254697088431647
1284,4.284328922872003
3592,4.26668809724886
3859,4.253080518918957
10112,4.263832769391568
8053,4.251974508236657
6609,4.262570911608141
8971,4.22748502925304
5582,4.257312418466791
3045,4.271990607708768
4404,4.27397955132939
7609,4.2429460371368295
3973,4.271547422351093
4311,4.2462753451358255
1821,4.266522798027781
6700,4.242700188837871
7003,4.249315942754726
923,4.248522715233851
6911,4.254766355784785
3094,4.258652295038382
8953,4.265631574989696
2910,4.244632364918712
3772,4.209059283897066
7304,4.222772839410263
10839,4.266903037444006
9690,4.290711401426309
569,4.26535175493999
4132,4.236934544421577
1747,4.250829176171871
2662,4.273988732474923
7651,4.253885813882343
1698,4.221344100447873
3730,4.244432739137748
8864,4.274592492801703
4168,4.25360117555213
5465,4.272879893919767
2831,4.251028886943293
8591,4.267411407516468
3801,4.238698989142758
9403,4.287606335954588
1158,4.254036738074433
6178,4.227582286509246
3174,4.242178709386157
2248,4.254121372721697
7664,4.2316695069208095
3130,4.245932597115818
8373,4.248253295544552
7592,4.253080518918957
9831,4.231723366193412
349,4.269648862791881
5655,4.251591840217436
9002,4.256794056660268
9228,4.2705391169993385
6985,4.262273698355308
7065,4.234504529950979
4075,4.243668177526774
9870,4.260908347429791
7839,4.241153446489262
1699,4.256580435717902
2064,4.254993711483521
10767,4.22809027146382
7837,4.248574244805932
10206,4.237414391479393
9462,4.262690055696788
9207,4.235025232866295
6476,4.239381985469276
6017,4.227854387163049
1696,4.281962155066241
4662,4.242716058318255
4616,4.217671001353254
4125,4.236665121080574
6682,4.2
250,4.253567861822519
5584,4.2587993681367236
6760,4.249288855539337
2004,4.262258388374291
8695,4.208601633911241
4264,4.22879003121808
9864,4.258510733977489
3155,4.24022041170028
597,4.231675477878089
1360,4.258717405579343
1352,4.262090957906129
5934,4.216703057867843
9026,4.240408590574642
7218,4.25538112193646
8127,4.278629700818252
10025,4.239927844659669
8424,4.2941543935782995
6009,4.232865944239396
3587,4.253335580169154
3855,4.241565830179667
2362,4.228628297655159
3496,4.243962801249803
524,4.2447005495622445
3670,4.255070633446322
1570,4.243895967139837
8271,4.237330529366959
3891,4.258057797181347
8844,4.21937541493571
1210,4.245249596988373
358,4.247991214631103
102,4.221372824043018
428,4.249802402670667
8709,4.247839361564077
1946,4.260209660976608
1209,4.267370495359993
10737,4.254680773690638
7280,4.239042511036569
1468,4.250821871515377
3102,4.27032204173808
335,4.23343781306277
365,4.2585122227741055
6252,4.201532454623361
2318,4.266287397978139
2138,4.265502747126645
633,4.259201325526899
4663,4.240292929872243
4449,4.255687170287132
2661,4.250479834445569
790,4.254738883739004
2193,4.246078990521702
1166,4.268812871609964
2585,4.210125717358663
5102,4.244949829299854
2974,4.250738292990745
5507,4.202596634344447
3142,4.268050098263929
1677,4.256409190968204
3207,4.253973178211281
4059,4.247730902993352
7098,4.284570891601131
668,4.261587018979597
331,4.261429805779372
555,4.252571347404459
8222,4.267034455719956
3343,4.2545755859151395
1962,4.244060403548851
4861,4.217793098521833
2117,4.2511658992563115
6935,4.282071346617463
8469,4.25540607994726
5691,4.274474512576846
8653,4.268220159195137
10208,4.236856992637907
2649,4.2555951514410655
9977,4.251650278354413
8516,4.249901639741408
6811,4.257994374068981
2215,4.265431491081949
7608,4.2130969166721455
7536,4.2405583958658015
2892,4.255436040335851
8018,4.269007225246524
5968,4.237048919039692
7887,4.280146821308537
4372,4.246974609542535
3078,4.221478525348536
10464,4.281085221117815
2107,4.250935893122256
4035,4.23367372756912
4610,4.2232992355280485
473,4.253661663049935
5478,4.27167207927596
9942,4.264881585711117
9867,4.271314973613957
6217,4.236044003858819
4966,4.231675477878089
3244,4.25263738224284
3491,4.255845178941032
233,4.247661976463357
222,4.275312353217037
405,4.244106687752376
2916,4.2658171435008025
4990,4.272674652127113
1240,4.256573975780525
4613,4.221379775715643
2622,4.259835236526996
3837,4.256556186725034
8946,4.248094041786386
7751,4.247645708833425
9272,4.2577076786298065
6295,4.254627902796964
5929,4.269803990285365
10800,4.22059728424764
4828,4.2419833665512545
3038,4.244090277401737
9872,4.213533619344312
8637,4.223780166737535
9253,4.236751056529027
4333,4.244259759250785
4280,4.232327867522243
7946,4.259307956512594
10723,4.251276696069078
7803,4.221619491221588
5084,4.248558501723831
4804,4.257758631710111
6688,4.258965324682615
1944,4.275651966826047
6474,4.254801769172361
10028,4.275038066067505
5316,4.2520744448875005
5594,4.271535506789573
5660,4.243920591901826
9753,4.262864627728688
5586,4.262359057566357
3998,4.253709388829718
9539,4.256131036623528
8777,4.271368393085408
4887,4.26638930506595
1289,4.227761780680091
1516,4.259932832201582
5716,4.2473191317471
6897,4.251131210908956
7333,4.245546940870311
6895,4.244128305076638
2905,4.248901882432721
4401,4.257407571298842
3966,4.265944920519272
4048,4.252752517312525
1819,4.2004069327922275
6073,4.266658476005282
9534,4.273431466308799
7358,4.213474002315347
8184,4.264867819958704
393,4.235395567684968
5430,4.274691010563243
4614,4.276414685702141
9122,4.2594563392914315
9566,4.272446429347708
469,4.269327549393305
3292,4.253954946795698
4104,4.271115437964604
5375,4.260136146442482
910,4.291178814111199
1342,4.268165264309587
4965,4.2
2551,4.256396651746109
502,4.235627075891466
5794,4.2
7962,4.269714544494409
3150,4.258953874041223
9393,4.255773481016975
8966,4.261668483534054
10322,4.276348920390793
5447,4.273232110269016
5421,4.254995558587451
7455,4.279121156200957
7758,4.257462380389296
2508,4.269545078053731
8721,4.265803932158592
4162,4.2141585712565695
4555,4.265403609714136
9222,4.261867906334798
8092,4.251815592764833
657,4.255946560518049
1073,4.220401278197735
5320,4.268475765462287
1083,4.267277422375464
8807,4.24050705953594
302,4.22183785724401
2158,4.235627674666553
8655,4.253932989674817
1026,4.240074154669038
1395,4.261293306644841
7372,4.247644948849432
7057,4.2543644985158995
156,4.26887655670195
8668,4.27035794821113
5338,4.218117622159514
219,4.257785780247111
10395,4.262690055696788
6614,4.278133478206694
5466,4.21979839821529
3725,4.242284087975631
2985,4.247803873204162
3351,4.27398317739851
3606,4.2
9744,4.25322301153422
2819,4.260840864204785
1491,4.233821426361505
8202,4.264777075312679
9212,4.261511946836537
1827,4.256656403646272
2867,4.233749823551538
4038,4.262131743406186
333,4.222225626269717
5317,4.245781168274365
2803,4.275145948383223
10020,4.262949358234558
2617,4.259910921421561
1434,4.284962430433343
5961,4.254835182160804
6730,4.2608179825956265
315,4.258828813624121
8022,4.2398724085525
8134,4.2523886023063895
5275,4.259609792723229
6452,4.26992248630246
4015,4.24172308866459
3607,4.247788863322109
10029,4.257879414228364
8675,4.251169928949149
391,4.240752939156915
1387,4.236370564637312
2822,4.267034455719956
3446,4.247672247411339
6514,4.255331587029849
5353,4.252443745443627
6305,4.249901374410041
1899,4.2509480469161645
7601,4.238427488489219
8624,4.27622751635834
8320,4.240177604664626
488,4.233808477225416
4802,4.255107560889633
10181,4.260739585341103
10253,4.266659202886142
7243,4.256543885842537
591,4.257587318436643
8422,4.2
100,4.225351519772958
10604,4.224859359456184
3905,4.234250272369342
4646,4.250795792903822
4706,4.253632186717456
770,4.269122908440399
7986,4.261198996873793
4982,4.224924959368995
9946,4.240184729305543
1752,4.242915527724267
8052,4.230572328169866
4572,4.2856555763193676
2404,4.251945908832086
5795,4.250895364253893
7501,4.2268224033012505
